GÖKHAN-Hamzaoğlu-1030520000-2,004-4954-1220-4-E
KÜRŞAD-Ertepınar-1030524886-2,93-2647-649-3-E
AYÇA-Çetin-1030524887-3,285-1763-447-3-K
RABİA-Körmükçü-1030524888-2,61-3476-844-3-K
SEFA-Çetiner-1030524889-0,68-8204-2023-3-E
BERAT-Sadıklar-1030524890-1,209-6920-1703-3-E
SEZER-Küçükler-1030524891-1,233-6872-1692-3-E
HALİME-Önür-1030524892-1,401-6444-1603-3-K
BİLGE-Yıldırım -1030524893-2,641-3400-829-3-K
EYLÜL-Adıvar-1030524894-3,362-1581-402-3-K
YILDIZ-Polat-1030524895-0,779-7957-1972-3-K
METEHAN-Duygulu-1030524896-1,487-6218-1549-3-E
HİLAL-Alnıaçık-1030524897-3,848-385-108-3-K
FATMA-Oraloğlu-1030524898-2,134-4641-1137-3-K
BÜLENT-Ekici-1030524899-0,872-7727-1914-3-E
CANSU-Adıvar-1030524900-3,872-321-88-3-K
KADİR-Tahincioğlu-1030524901-1,79-5470-1356-3-E
AFŞIN-Kaya -1030524902-2,359-4095-996-3-E
TEVFİK-Beşerler-1030524903-0,903-7647-1898-3-E
BERRE-Erberk-1030524904-1,224-6886-1695-3-K
AYSU-Kahveci-1030524905-0,411-8889-2203-3-K
ÇETİN-Tuğluk-1030524906-0,912-7624-1893-3-E
FURKAN-Ağaoğlu-1030524907-3,05-2347-586-3-E
ESRA-Demirbaş-1030524908-3,073-2290-572-3-K
DAMLA-Bolatlı-1030524909-3,475-1304-336-3-K
ŞULE-Aykaç-1030524910-3,618-960-256-3-K
KAAN-Alpuğan-1030524911-0,258-9294-2320-3-E
ÇINAR-Kılıççı-1030524912-2,687-3293-806-3-E
DAMLA-Yıldırım -1030524913-2,347-4121-1002-3-K
SEZER-Akışık-1030524914-0,602-8393-2071-3-E
ŞEYDA-Barbarosoğlu-1030524915-2,439-3894-946-3-K
EMİR-Hamzaoğlu-1030524916-0,285-9229-2302-3-E
VENHAR-Demirel-1030524917-0,311-9152-2274-3-K
AYÇA-Aybar-1030524918-2,701-3261-798-3-K
YONCA-Aclan-1030524919-0,227-9377-2338-3-K
SIRRI-Türkdoğan-1030524920-0,551-8525-2101-3-E
DİLBERAYELA-Avan-1030524921-0,397-8919-2208-3-K
ÇAĞRI-Karadaş-1030524922-2,535-3645-887-3-E
ŞEYDA-Berberoğlu-1030524923-3,552-1109-294-3-K
ESEN-Düşenkalkar-1030524924-0,071-9805-2455-3-K
HİKMET-Ayverdi-1030524925-2,654-3367-821-3-E
BARAN-Evliyaoğlu-1030524926-3,681-791-215-3-E
DİLAVER-Gönültaş-1030524927-1,887-5250-1286-3-E
VEYSEL-Akbulut-1030524928-0,499-8667-2143-3-E
AYŞE-Kahveci-1030524929-2,207-4459-1087-3-K
UTKU-Atakol-1030524930-0,623-8328-2053-3-E
DOĞAN-Akbulut-1030524931-2,284-4279-1049-3-E
AÇELYA-Abadan-1030524932-0,735-8066-1995-3-K
UTKU-Orbay-1030524933-0,616-8353-2059-3-E
SELÇUK-Düşenkalkar-1030524934-3,609-989-266-3-E
MİNE-Tuğlu-1030524935-2,014-4932-1212-3-K
NAZ-Ekşioğlu-1030524936-3,204-1965-492-3-K
NEHİR-Solmaz-1030524937-1,967-5049-1243-3-K
BÜŞRA-Mayhoş-1030524938-1,556-6031-1504-3-K
TAHSİN-Arıcan-1030524939-2,399-3989-964-3-E
DOĞAN-Kurutluoğlu-1030524940-2,434-3910-949-3-E
SÜHEYLA-Nalbantoğlu-1030524941-2,38-4045-979-3-K
HABİBE-Keçeci-1030524942-1,872-5285-1299-3-K
İREM-Menemencioğlu-1030524943-2,297-4255-1038-3-K
AYŞE-Duygulu-1030524944-0,543-8547-2108-3-K
AHU-Sarıoğlu-1030524945-0,046-9870-2469-3-K
PINAR-Erginsoy-1030524946-0,49-8690-2149-3-K
SEMİH-Polat-1030524947-3,267-1808-460-3-E
DİLEK-Mayhoş-1030524948-3,861-342-94-3-K
CANSU-Erçetin-1030524949-1,005-7389-1833-3-K
EMİNE-Tüzün-1030524950-3,321-1681-424-3-K
ALİME-Erçetin-1030524951-2,639-3407-831-3-K
GÜRBÜZ-Limoncuoğlu-1030524952-0,038-9893-2479-3-E
HİLAL-Türkyılmaz-1030524953-3,072-2292-573-3-K
KADRİYE-Karadaş-1030524954-1,452-6309-1574-3-K
ÖZKAN-Adıvar-1030524955-1,68-5744-1434-3-E
AKIN-Günday-1030524956-1,849-5339-1320-3-E
AYŞE-Polat-1030524957-2,086-4763-1169-3-K
AYŞE-Alpuğan-1030524958-3,453-1360-349-3-K
MİHRİBAN-Akal-1030524959-0,105-9717-2435-3-K
FERİHA-Türkyılmaz-1030524960-1,039-7313-1813-3-K
KADRİYE-Özgörkey-1030524961-1,497-6185-1543-3-K
BÜLENT-Arıcan-1030524962-3,921-199-61-3-E
GÖKHAN-Tuğluk-1030524963-2,298-4252-1036-3-E
FURKAN-Günday-1030524964-3,391-1504-383-3-E
NİHAL-Nalbantoğlu-1030524965-0,226-9380-2339-3-K
NURULLAH-Öymen-1030524966-3,04-2361-588-3-E
FİKRET-Sinanoğlu-1030524967-3,576-1054-277-3-E
TUĞÇE-Günday-1030524968-1,074-7226-1793-3-K
ERTAN-Sinanoğlu-1030524969-0,198-9478-2367-3-E
MUSTAFA-Ertepınar-1030524970-2,943-2608-636-3-E
ÇİLAY-Akyürek-1030524971-1,165-7018-1732-3-K
İDİL-Karaduman-1030524972-1,297-6715-1661-3-K
YAHYA-Karaböcek-1030524973-0,133-9635-2412-3-E
SEMİHA-Kahveci-1030524974-3,74-647-175-3-K
ÖZGÜL-Alyanak-1030524975-3,481-1290-334-3-K
SÜMEYYE-Tokatlıoğlu-1030524976-0,999-7406-1839-3-K
FATİH-Velioğlu-1030524977-0,797-7900-1958-3-E
FULYA-Sinanoğlu-1030524978-2,515-3685-896-3-K
ÇAĞRI-Arslanoğlu-1030524979-2,678-3312-809-3-E
SULTAN-Pektemek-1030524980-0,587-8429-2079-3-K
ELÇİN-Sezek-1030524981-3,011-2432-602-3-K
GAYE-Avan-1030524982-0,52-8600-2124-3-K
EMRE-Tunçeri-1030524983-0,507-8640-2132-3-E
CEREN-Sepetçi-1030524984-2,596-3514-854-3-K
PERİHAN-Babacan-1030524985-0,114-9689-2425-3-K
EMİR-Numanoğlu-1030524986-1,358-6558-1627-3-E
NESLİHAN-Uluhan-1030524987-0,995-7417-1841-3-K
AYSU-Tokgöz-1030524988-1,343-6595-1635-3-K
BURAK-Tahincioğlu-1030524989-0,236-9347-2330-3-E
FAİK-Erbulak-1030524990-2,622-3450-838-3-E
EMRULLAH-Ertürk-1030524991-1,878-5269-1295-3-E
İHSAN-Öztonga-1030524992-2,08-4785-1175-3-E
ALP-Bademci-1030524993-3,104-2213-551-3-E
TAHA-Koç-1030524994-1,141-7077-1747-3-E
ERKAN-Tanrıkulu-1030524995-1,548-6057-1510-3-E
FERHAN-Arıcan-1030524996-3,659-839-226-3-K
CAN-Toraman-1030524997-2,763-3095-764-3-E
ESAT-Dağdaş-1030524998-1,245-6847-1686-3-E
EBRU-Karaböcek-1030524999-0,166-9556-2391-3-K
CİVAN-Adal-1030525000-0,457-8779-2205-2-E
SİNEM-Ekşioğlu-1030525001-1,202-6941-1761-2-K
TAYFUN-Barbarosoğlu-1030525002-2,261-4331-1099-2-E
KALENDER-Karabulut-1030525003-0,074-9795-2450-2-E
SİNAN-Tokatlıoğlu-1030525004-3,756-607-154-2-E
ÖZGÜR-Nalbantoğlu-1030525005-0,052-9850-2465-2-E
NAZİK-Yıldırım -1030525006-2,041-4867-1229-2-K
ONUR-Nalbantoğlu-1030525007-0,49-8691-2186-2-E
BARAN-Yeşilkaya-1030525008-1,898-5218-1307-2-E
EKREM-Polat-1030525009-1,6-5930-1498-2-E
YÜSRA-Çetiner-1030525010-3,928-181-43-2-K
YUNUS-Keçeci-1030525011-1,412-6412-1620-2-E
HACI-Alyanak-1030525012-2,669-3321-839-2-E
BERKAN-Yeşilkaya-1030525013-0,905-7644-1921-2-E
BÜŞRA-Sinanoğlu-1030525014-2,982-2508-650-2-K
EFEKAN-Karaer-1030525015-1,804-5444-1364-2-E
DERVİŞ-Özbey-1030525016-2,959-2566-668-2-E
YUNUS-Bakırcıoğlu-1030525017-0,281-9234-2311-2-E
HALİL-Mertoğlu-1030525018-0,026-9931-2476-2-E
AKIN-Karaböcek-1030525019-1,77-5523-1383-2-E
HAYAT-Kunt-1030525020-0,63-8316-2088-2-K
NEŞE-Önür-1030525021-1,099-7170-1810-2-K
EYŞAN-Akay-1030525022-0,906-7638-1918-2-K
İDİL-Beşok-1030525023-0,938-7562-1896-2-K
GÖKHAN-Yıldırım -1030525024-1,184-6978-1765-2-E
HATİCE-Düşenkalkar-1030525025-3,917-204-49-2-K
TUNA-Balcı-1030525026-3,795-511-131-2-E
EREN-Biçer-1030525027-2,535-3646-919-2-E
ÇINAR-Erdoğan-1030525028-1,497-6186-1560-2-E
CANTEKİN-Özgörkey-1030525029-3,113-2188-568-2-E
SAİD-Biçer-1030525030-1,067-7242-1832-2-E
GİZEM-Eronat-1030525031-2,011-4941-1245-2-K
SERDAR-Orbay-1030525032-0,525-8589-2164-2-E
MEMDUH-Çörekçi-1030525033-1,215-6907-1753-2-E
İPEK-Hamzaoğlu-1030525034-1,804-5445-1365-2-K
BURHAN-Kunt-1030525035-2,775-3061-784-2-E
ŞERİFE-Alnıaçık-1030525036-2,465-3809-959-2-K
GÖKÇE-Akbulut-1030525037-0,899-7661-1926-2-K
KALENDER-Bolatlı-1030525038-1,903-5208-1304-2-E
CUMA-Atakol-1030525039-0,062-9827-2457-2-E
GÖKÇE-Ertürk-1030525040-0,926-7595-1907-2-K
RAMAZAN-Mayhoş-1030525041-3,027-2396-622-2-E
VEHBİ-Sarıoğlu-1030525042-2,768-3081-789-2-E
SERGEN-Aybar-1030525043-1,372-6519-1647-2-E
EMRULLAH-Balaban-1030525044-1,787-5481-1373-2-E
HANDAN-Atakol-1030525045-1,805-5439-1363-2-K
ESEN-Günday-1030525046-1,726-5639-1417-2-K
ALİ-Avan-1030525047-1,659-5794-1456-2-E
DEFNE-Kurutluoğlu-1030525048-1,468-6269-1580-2-K
DENİZ-Öymen-1030525049-0,765-7998-2011-2-E
ECE-Tanrıkulu-1030525050-1,089-7197-1818-2-K
YASEMİN-Çatalbaş-1030525051-3,771-573-146-2-K
CAFE-Tüzün-1030525052-0,452-8791-2210-2-E
TUĞÇE-Kumcuoğlu-1030525053-3,28-1771-444-2-K
ALİ-Elçiboğa-1030525054-1,228-6878-1742-2-E
GÜLÇİN-Doğan -1030525055-0,082-9782-2448-2-K
GİZEM-Demirbaş-1030525056-1,9-5213-1306-2-K
AYFER-Akay-1030525057-2,781-3043-782-2-K
FEYZA-Arıcan-1030525058-1,319-6654-1683-2-K
EFEKAN-Samancı-1030525059-1,624-5871-1478-2-E
GÜLBEN-Solmaz-1030525060-2,265-4317-1094-2-K
UTKU-Tokgöz-1030525061-3,411-1457-367-2-E
MERT-Erkekli-1030525062-3,422-1429-361-2-E
EMRULLAH-Mayhoş-1030525063-0,095-9750-2440-2-E
ŞEVVAL-Mayhoş-1030525064-1,862-5311-1329-2-K
ASLI-Kunt-1030525065-0,4-8915-2238-2-K
SİNEM-Çamdalı-1030525066-2,15-4594-1174-2-K
İBRAHİM-Özgörkey-1030525067-3,589-1031-260-2-E
YELİZ-Adan-1030525068-0,544-8543-2147-2-K
GÜLDESTE-Hakyemez-1030525069-0,25-9316-2331-2-K
ŞULE-Tekand-1030525070-2,682-3302-836-2-K
OKTAY-Abadan-1030525071-1,415-6400-1619-2-E
AHENK-Ilıcalı-1030525072-0,683-8189-2060-2-K
RÜMEYSA-Kutlay-1030525073-0,167-9550-2395-2-K
HABİBE-Keçeci-1030525074-2,793-3007-773-2-K
FİKRET-Çapanoğlu-1030525075-3,992-22-4-2-E
FERDANE-Çamdalı-1030525076-1,872-5286-1324-2-K
MELEK-Hamzaoğlu-1030525077-3,956-107-26-2-K
SELÇUK-Kutlay-1030525078-2,9-2732-711-2-E
CAFER-Kuzucu-1030525079-0,735-8067-2026-2-E
HAMZA-Pekkan-1030525080-3,234-1897-488-2-E
DUYGU-Ozansoy-1030525081-2,639-3408-860-2-K
ABDULLAH-Avan-1030525082-2,964-2552-666-2-E
EBRU-Kunt-1030525083-2,394-4006-1005-2-K
MELİSA-Türkyılmaz-1030525084-3,33-1653-409-2-K
HÜSAMEDDİN-Akar -1030525085-3,323-1672-415-2-E
TEVFİK-Yıldırım -1030525086-1,704-5684-1426-2-E
SİNAN-Yıldırım -1030525087-3,525-1182-303-2-E
GÜLBEN-Kahveci-1030525088-1,009-7378-1861-2-K
ÇİCEK-Adıvar-1030525089-1,968-5044-1262-2-K
ÇAĞLAR-Avan-1030525090-0,297-9185-2300-2-E
KADİR-Ilıcalı-1030525091-0,942-7550-1894-2-E
MELEK-Bakırcıoğlu-1030525092-3,965-82-21-2-K
FEYZA-Toraman-1030525093-0,9-7658-1925-2-K
TALHA-Taşçı-1030525094-0,433-8841-2220-2-E
CAFER-Kıraç -1030525095-0,82-7848-1973-2-E
FADİME-Doğan -1030525096-0,014-9965-2488-2-K
HATİCE-Biçer-1030525097-3,497-1260-319-2-K
SENEM-Kocabıyık-1030525098-3,101-2220-579-2-K
ALMİLA-Aykaç-1030525099-2,936-2630-686-2-K
EMRE-Koç-1030525100-0,997-7411-1873-2-E
FERDA-Koç-1030525101-3,197-1981-511-2-K
LEYLA-Körmükçü-1030525102-3,162-2072-545-2-K
ALİ-Çamdalı-1030525103-2,27-4305-1090-2-E
SEZER-Tokatlıoğlu-1030525104-2,957-2572-671-2-E
SULTAN-Demirbaş-1030525105-0,691-8164-2052-2-K
ÇAĞRI-Bademci-1030525106-0,295-9194-2302-2-E
ESRA-Eliçin-1030525107-3,219-1930-498-2-K
TUĞRAN-Babaoğlu-1030525108-3,639-900-226-2-E
MELİKE-Körmükçü-1030525109-0,5-8661-2182-2-K
MECNUN-Gönültaş-1030525110-0,837-7806-1965-2-E
AYFER-Uluhan-1030525111-2,841-2892-747-2-K
HAMZA-Ilıcalı-1030525112-2,033-4879-1230-2-E
BAYRAM-Koçyiğit-1030525113-0,786-7935-1989-2-E
ADİLE-Kutlay-1030525114-1,784-5493-1376-2-K
PELİN-Öztonga-1030525115-2,887-2781-725-2-K
MELİKE-Ağaoğlu-1030525116-1,383-6484-1637-2-K
SULTAN-Pekkan-1030525117-0,464-8756-2200-2-K
SEDA-Dağlaroğlu-1030525118-3,303-1723-429-2-K
SERGEN-Tazegül-1030525119-3,285-1764-442-2-E
ŞEVVAL-Sezek-1030525120-1,918-5165-1291-2-K
HATİCE-Özdenak-1030525121-3,249-1859-475-2-K
HALİME-Tokatlıoğlu-1030525122-1,147-7063-1778-2-K
HABİBE-Yılmazer-1030525123-1,066-7246-1834-2-K
AYFER-Dalkıran-1030525124-2,355-4107-1033-2-K
AYFER-Kılıççı-1030525125-1,149-7059-1777-2-K
HAZİM-Süleymanoğlu-1030525126-1,264-6797-1719-2-E
TUNA-Evliyaoğlu-1030525127-1,688-5725-1435-2-E
TAHSİN-Süleymanoğlu-1030525128-1,556-6032-1516-2-E
FİDAN-Sadıklar-1030525129-2,439-3895-982-2-K
SEVGİ-Tokatlıoğlu-1030525130-3,82-442-113-2-K
SELÇUK-Öztonga-1030525131-2,663-3346-845-2-E
PERİHAN-Nalbantoğlu-1030525132-2,574-3560-896-2-K
NAZ-Koçyiğit-1030525133-0,744-8044-2023-2-K
ÇAĞRI-Okumuş-1030525134-0,264-9282-2321-2-E
ÖZGÜR-Çatalbaş-1030525135-2,897-2743-716-2-E
CAFER-Keçeci-1030525136-2,059-4833-1221-2-E
BATUHAN-Tuğlu-1030525137-3,74-648-164-2-E
HİKMET-Demirbaş-1030525138-1,287-6739-1698-2-E
SÜMEYYE-Erkekli-1030525139-3,851-377-93-2-K
ENES-Kaya -1030525140-1,33-6625-1674-2-E
EMRE-Kumcuoğlu-1030525141-0,43-8846-2224-2-E
BAKİ-Çevik-1030525142-1,003-7398-1871-2-E
BÜŞRA-Özgörkey-1030525143-2,161-4563-1167-2-K
TUĞRAN-Akgül-1030525144-1,95-5088-1269-2-E
MURAT-Kunter-1030525145-2,569-3570-899-2-E
YAHYA-Koç-1030525146-0,439-8824-2214-2-E
BERRE-Bolatlı-1030525147-3,455-1352-349-2-K
BAŞARAN-Baykam-1030525148-0,31-9156-2294-2-E
MUSA-Ekici-1030525149-3,549-1122-284-2-E
ERTAN-Ertepınar-1030525150-1,79-5471-1371-2-E
GONCA-Arslanoğlu-1030525151-0,53-8579-2162-2-K
İREM-Akay-1030525152-0,455-8785-2207-2-K
DİDEM-Dalkıran-1030525153-2,076-4795-1215-2-K
PERİHAN-Solmaz-1030525154-3,287-1761-440-2-K
EMRULLAH-Ekici-1030525155-3,181-2020-525-2-E
SELÇUK-Solmaz-1030525156-2,083-4773-1207-2-E
GÖKHAN-Arıcan-1030525157-3,762-592-150-2-E
BAKİ-Erbay-1030525158-0,189-9499-2378-2-E
İLYA-Elmastaşoğlu-1030525159-3,549-1123-285-2-K
ILGIN-Kurutluoğlu-1030525160-2,331-4161-1051-2-K
MUHAMMED-Erkekli-1030525161-1,912-5183-1296-2-E
VEYSEL-Velioğlu-1030525162-1,746-5578-1400-2-E
VEYSEL-Barbarosoğlu-1030525163-3,324-1670-413-2-E
VEYSEL-Kılıççı-1030525164-1,364-6544-1652-2-E
RECEP-Babacan-1030525165-1,038-7315-1846-2-E
MAHMUT-Yetkiner-1030525166-0,083-9778-2446-2-E
DOĞUKAN-Akyürek-1030525167-2,217-4431-1131-2-E
ÖZKAN-Tuğlu-1030525168-3,287-1762-441-2-E
YASEMİN-Tunaboylu-1030525169-0,818-7857-1975-2-K
ABDULLAH-Kaya -1030525170-3,925-189-45-2-E
DAMLA-Beşerler-1030525171-0,629-8319-2090-2-K
SÜHEYLA-Bademci-1030525172-1,303-6704-1690-2-K
CEM-Kunter-1030525173-0,659-8242-2069-2-E
ÇAĞRI-Sezek-1030525174-0,332-9095-2280-2-E
SERDAR-Akyüz-1030525175-2,462-3826-966-2-E
CÜNEYT-Akay-1030525176-0,023-9941-2482-2-E
SEMİHA-Tokatlıoğlu-1030525177-1,927-5141-1286-2-K
HAYAL-Sinanoğlu-1030525178-2,93-2648-690-2-K
İLKNUR-Kocabıyık-1030525179-2,635-3419-863-2-K
VEYSEL-Akbulut-1030525180-3,559-1096-279-2-E
MEHTAP-Erdoğan-1030525181-2,261-4332-1100-2-K
FADİME-Çamdalı-1030525182-1,699-5700-1430-2-K
ÇAĞRI-Erberk-1030525183-0,352-9039-2268-2-E
HALİME-Durak -1030525184-3,845-391-100-2-K
CAFE-Ozansoy-1030525185-3,67-819-203-2-E
CEM-Adan-1030525186-0,685-8181-2057-2-E
CANER-Durmaz-1030525187-2,226-4404-1123-2-E
ASLI-Kunter-1030525188-0,898-7666-1927-2-K
BURAK-Egeli-1030525189-3,383-1527-381-2-E
DURAN-Duygulu-1030525190-0,983-7449-1878-2-E
ÇİLAY-Tekand-1030525191-2,237-4376-1114-2-K
TUĞÇE-Özdoğan-1030525192-0,142-9610-2413-2-K
VOLKAN-Arıcan-1030525193-2,738-3170-809-2-E
NURAN-Poçan-1030525194-0,617-8351-2098-2-K
EMRE-Adal-1030525195-3,082-2271-592-2-E
HALUK-Özbey-1030525196-2,632-3428-866-2-E
HAYAL-Sezek-1030525197-1,147-7064-1779-2-K
EYLÜL-Yılmazer-1030525198-2,334-4153-1047-2-K
EYÜP-Tütüncü-1030525199-3,014-2421-630-2-E
CİVAN-Kavaklıoğlu-1030525200-1,736-5615-1410-2-E
ALİME-Karaböcek-1030525201-1,761-5542-1389-2-K
ERTUĞRUL-Türkyılmaz-1030525202-3,177-2032-528-2-E
FAZİLET-Ilıcalı-1030525203-3,992-23-5-2-K
ÇİLENAY-Erberk-1030525204-2,928-2656-692-2-K
KADİR-Tokatlıoğlu-1030525205-3,684-778-191-2-E
NAZ-Çamdalı-1030525206-2,294-4262-1079-2-K
ESEN-Özdoğan-1030525207-3,244-1869-479-2-K
ECEM-Günday-1030525208-1,006-7386-1865-2-K
DİDEM-Örge-1030525209-2,474-3790-954-2-K
RABİA-Keseroğlu-1030525210-3,307-1710-422-2-K
ABDURRAHMAN-Karaböcek-1030525211-3,543-1136-289-2-E
ABDULLAH-Yeşilkaya-1030525212-2,901-2728-709-2-E
ASLIHAN-Erçetin-1030525213-3,11-2197-571-2-K
İHSAN-Özkara-1030525214-2,563-3582-903-2-E
SIRRI-Kaya -1030525215-2,198-4477-1144-2-E
DİDEM-Kulaksızoğlu-1030525216-0,007-9981-2491-2-K
NEŞE-Nalbantoğlu-1030525217-3,823-432-111-2-K
VOLKAN-Evliyaoğlu-1030525218-0,205-9454-2367-2-E
ÇINAR-Hamzaoğlu-1030525219-2,639-3409-861-2-E
ALP-Yıldırım -1030525220-0,957-7510-1888-2-E
AÇELYA-Polat-1030525221-1,035-7325-1849-2-K
KEMAL-Akyürek-1030525222-1,948-5095-1273-2-E
SEMİH-Dalkıran-1030525223-3,585-1039-262-2-E
HAKAN-Erbulak-1030525224-2,732-3191-811-2-E
CEM-Ekşioğlu-1030525225-2,167-4542-1161-2-E
SİBEL-Akyürek-1030525226-1,505-6162-1547-2-K
FAZIL-Kurutluoğlu-1030525227-0,233-9356-2343-2-E
GÜNAY-Barbarosoğlu-1030525228-2,558-3595-908-2-K
EMRE-Eronat-1030525229-0,101-9728-2435-2-E
DEFNE-Elmastaşoğlu-1030525230-3,581-1047-266-2-K
CEM-Koçoğlu-1030525231-3,674-809-201-2-E
SÜMEYRA-Dağlaroğlu-1030525232-1,462-6283-1585-2-K
İLAYDA-Tokatlıoğlu-1030525233-3,342-1626-403-2-K
EMİNE-Poçan-1030525234-3,208-1954-504-2-K
UMUT-Mertoğlu-1030525235-2,152-4589-1172-2-E
MUSA-Aykaç-1030525236-1,419-6390-1615-2-E
HAKKI-Kahveci-1030525237-0,576-8456-2123-2-E
ENES-Sepetçi-1030525238-2,784-3036-781-2-E
MELİKE-Egeli-1030525239-0,089-9768-2444-2-K
EMİR-Doğan -1030525240-0,833-7818-1967-2-E
RESUL-Mayhoş-1030525241-0,17-9542-2393-2-E
FATMA-Kutlay-1030525242-0,381-8960-2248-2-K
ESRA-Karabulut-1030525243-0,458-8778-2204-2-K
BEGÜM-Çetiner-1030525244-0,519-8605-2166-2-K
İREM-Avan-1030525245-0,659-8243-2070-2-K
FURKAN-Kunt-1030525246-2,307-4227-1068-2-E
ASLIM-Tahincioğlu-1030525247-2,025-4899-1238-2-K
ÇİCEK-Polat-1030525248-3,917-205-50-2-K
ERSİN-Samancı-1030525249-0,905-7645-1922-2-E
YASEMİN-Karaböcek-1030525250-3,51-1224-313-2-K
DİDEM-Özdoğan-1030525251-0,434-8838-2219-2-K
HİKMET-Demirbaş-1030525252-1,219-6898-1748-2-E
CANSU-Sarıoğlu-1030525253-3,242-1874-482-2-K
NUR-Süleymanoğlu-1030525254-2,388-4028-1013-2-K
EDA-Ağaoğlu-1030525255-3,713-713-181-2-K
FAZIL-Tanrıkulu-1030525256-0,161-9566-2402-2-E
MURAT-Çetiner-1030525257-1,121-7123-1794-2-E
NUR-Akgül-1030525258-1,808-5432-1361-2-K
FADİME-Karadaş-1030525259-3,181-2021-526-2-K
ECENUR-Solmaz-1030525260-0,167-9551-2396-2-K
İLAYDA-Pektemek-1030525261-2,43-3923-987-2-K
FULYA-Eronat-1030525262-3,984-39-11-2-K
MİHRİBAN-Kıraç -1030525263-0,587-8430-2116-2-K
DERVİŞ-Alnıaçık-1030525264-0,709-8117-2039-2-E
HALİL-Çörekçi-1030525265-3,066-2309-602-2-E
HALİME-Velioğlu-1030525266-1,566-6007-1512-2-K
AHENK-Denkel-1030525267-3,884-294-72-2-K
NERGİS-Tuğlu-1030525268-2,921-2678-698-2-K
BÜŞRA-Egeli-1030525269-1,478-6241-1570-2-K
ESEN-Alpuğan-1030525270-2,429-3926-988-2-K
ERTUĞRUL-Adal-1030525271-3,599-1010-252-2-E
MERVE-Bademci-1030525272-2,789-3021-776-2-K
YUNUSHAN-Atakol-1030525273-2,132-4650-1182-2-E
EFE-Solmaz-1030525274-0,91-7628-1915-2-E
EMRE-Yıldırım -1030525275-0,048-9861-2468-2-E
SEVİL-Limoncuoğlu-1030525276-3,682-786-194-2-K
FAZIL-Mayhoş-1030525277-1,142-7074-1784-2-E
DENİZ-Aşıkoğlu-1030525278-2,402-3985-1001-2-K
MERVE-Kocabıyık-1030525279-0,209-9437-2365-2-K
DOĞAN-Velioğlu-1030525280-2,958-2570-669-2-E
SEÇİL-Günday-1030525281-2,262-4330-1098-2-K
GÖKHAN-Baykam-1030525282-1,218-6901-1750-2-E
FAZLI-Akal-1030525283-0,686-8178-2055-2-E
SEMA-Ozansoy-1030525284-0,689-8167-2053-2-K
GÜLNİHAL-Arıcan-1030525285-1,367-6532-1649-2-K
FERİHA-Yılmazer-1030525286-3,372-1559-389-2-K
HAYAL-Sadıklar-1030525287-1,342-6600-1667-2-K
ORHAN-Sinanoğlu-1030525288-3,277-1780-446-2-E
MEHMET-Yalçın-1030525289-0,105-9718-2433-2-E
ANIL-Dalkıran-1030525290-0,702-8135-2045-2-E
BURAK-Baykam-1030525291-3,267-1809-456-2-E
UĞUR-Avan-1030525292-2,222-4414-1126-2-E
ERTAN-Sözeri-1030525293-2,485-3757-946-2-E
KÜBRA-Çamdalı-1030525294-2,974-2527-659-2-K
YÜSRA-Arslanoğlu-1030525295-2,484-3762-947-2-K
NEHİR-Gümüşpala-1030525296-3,937-161-38-2-K
ESRA-Arıcan-1030525297-3,991-24-6-2-K
NAZİK-Karadaş-1030525298-0,335-9080-2275-2-K
İSMAİL-Karadaş-1030525299-1,543-6068-1524-2-E
KÜBRA-Sadıklar-1030525300-1,628-5863-1476-2-K
ÇINAR-Tüzün-1030525301-3,54-1144-290-2-E
SÜHEYLA-Atan-1030525302-3,573-1060-269-2-K
FADİME-Tekand-1030525303-1,648-5815-1463-2-K
GÜLNAZ-Akman-1030525304-1,476-6249-1574-2-K
TUĞBA-Korol-1030525305-0,551-8526-2145-2-K
BAYRAM-Akbulut-1030525306-0,139-9615-2414-2-E
SAMET-Mayhoş-1030525307-2,096-4743-1200-2-E
ONUR-Adıvar-1030525308-1,711-5665-1422-2-E
HALİL-Doğan -1030525309-2,256-4342-1104-2-E
AHSEN-Karabulut-1030525310-1,36-6552-1655-2-K
ALİ-Tokatlıoğlu-1030525311-0,773-7974-2003-2-E
ŞEYMA-Mayhoş-1030525312-0,958-7507-1887-2-K
DEMET-Türkdoğan-1030525313-0,905-7646-1923-2-K
SELÇUK-Tunaboylu-1030525314-2,595-3517-886-2-E
YUNUSHAN-Numanoğlu-1030525315-1,737-5611-1407-2-E
ŞEYMA-Toraman-1030525316-0,467-8741-2195-2-K
NAZİK-Alnıaçık-1030525317-1,508-6153-1543-2-K
KEREM-Doğan -1030525318-2,104-4726-1196-2-E
ÇİLENAY-Toraman-1030525319-3,743-643-162-2-K
HALİL-Topaloğlu-1030525320-0,233-9357-2344-2-E
İPEK-Çatalbaş-1030525321-1,708-5671-1423-2-K
EREN-Baturalp-1030525322-0,221-9394-2355-2-E
BARAN-Alyanak-1030525323-1,724-5646-1419-2-E
HAYAL-Öztonga-1030525324-3,861-343-85-2-K
METEHAN-Keçeci-1030525325-2,163-4553-1165-2-E
ERTUĞRUL-Egeli-1030525326-3,081-2273-593-2-E
MİHRİBAN-Babacan-1030525327-1,955-5082-1266-2-K
TUĞBA-Ekici-1030525328-3,815-458-117-2-K
