GÖKHAN-Hamzaoğlu-1030520000-2,004-0-0-4-E
GÜLDESTE-Sepetçi-1030524698-0,502-0-0-3-K
OSMAN-Ilıcalı-1030524699-3,621-0-0-3-E
İBRAHİM-Topçuoğlu-1030524700-2,833-0-0-3-E
EREN-Atakol-1030524701-2,937-0-0-3-E
ÇINAR-Dalkıran-1030524702-1,456-0-0-3-E
DURAN-Topaloğlu-1030524703-1,888-0-0-3-E
ŞULE-Akar -1030524704-1,177-0-0-3-K
MURAT-Çörekçi-1030524705-1,525-0-0-3-E
SEVİL-Karadaş-1030524706-2,881-0-0-3-K
EKREM-Kumcuoğlu-1030524707-3,386-0-0-3-E
METEHAN-Kurutluoğlu-1030524708-1,032-0-0-3-E
SEFA-Kılıççı-1030524709-2,216-0-0-3-E
ECE-Yetkiner-1030524710-2,023-0-0-3-K
HAKKI-Kahveci-1030524711-3,123-0-0-3-E
EMİR-Limoncuoğlu-1030524712-0,386-0-0-3-E
ÇAĞLAR-Erberk-1030524713-2,133-0-0-3-E
İLKNUR-Kurutluoğlu-1030524714-0,599-0-0-3-K
ESEN-Akyüz-1030524715-0,944-0-0-3-K
NAZ-Babacan-1030524716-1,635-0-0-3-K
ŞEYMANUR-Demirbaş-1030524717-2,184-0-0-3-K
HANDE-Akışık-1030524718-3,389-0-0-3-K
SEFANUR-Abadan-1030524719-3,606-0-0-3-K
MAHMUT-Sinanoğlu-1030524720-2,737-0-0-3-E
BEGÜM-Karabulut-1030524721-3,1-0-0-3-K
GÖKHAN-Dalkıran-1030524722-2,3-0-0-3-E
ESAT-Hakyemez-1030524723-3,314-0-0-3-E
CANTEKİN-Ekici-1030524724-0,778-0-0-3-E
AÇELYA-Yazıcı-1030524725-3,698-0-0-3-K
HAKKI-Kıraç -1030524726-1,314-0-0-3-E
EMİNE-Karaduman-1030524727-2,098-0-0-3-K
ŞERİFE-Adan-1030524728-2,555-0-0-3-K
CENGİZ-Arslanoğlu-1030524729-0,735-0-0-3-E
NERGİS-Sezek-1030524730-2,844-0-0-3-K
GAMZE-Özbir-1030524731-4-0-0-3-K
VEYSEL-Kutlay-1030524732-3,421-0-0-3-E
KEREM-Kıraç -1030524733-2,873-0-0-3-E
CEM-Koçoğlu-1030524734-3,417-0-0-3-E
SEZER-Baykam-1030524735-0,479-0-0-3-E
SEYİT-Ekşioğlu-1030524736-0,624-0-0-3-E
SİNAN-Yıldızoğlu-1030524737-1,804-0-0-3-E
TUĞRAN-Yalçın-1030524738-1,536-0-0-3-E
ÖZGÜR-Nalbantoğlu-1030524739-3,437-0-0-3-E
BUSE-Biçer-1030524740-3,398-0-0-3-K
AYÇA-Eronat-1030524741-2,304-0-0-3-K
HATİCE-Erdoğan-1030524742-2,821-0-0-3-K
DİLBERAYELA-Kuzucu-1030524743-1,841-0-0-3-K
BAŞARAN-Barbarosoğlu-1030524744-3,311-0-0-3-E
HANDAN-Orbay-1030524745-2,039-0-0-3-K
EYÜP-Yalçın-1030524746-1,926-0-0-3-E
BURHAN-Ayverdi-1030524747-1,525-0-0-3-E
ALP-Ertepınar-1030524748-3,974-0-0-3-E
MUHAMMED-Topaloğlu-1030524749-1,586-0-0-3-E
FERHAN-Mayhoş-1030524750-3,732-0-0-3-K
İDİL-Karaer-1030524751-2,257-0-0-3-K
EBRU-Erçetin-1030524752-0,682-0-0-3-K
TUĞBA-Babaoğlu-1030524753-1,407-0-0-3-K
UĞUR-Beşok-1030524754-2,937-0-0-3-E
TUĞRAN-Ekici-1030524755-0,381-0-0-3-E
FİDAN-Sezek-1030524756-0,561-0-0-3-K
METEHAN-Denkel-1030524757-0,536-0-0-3-E
MÜGE-Akyüz-1030524758-0,517-0-0-3-K
AYÇA-Tuğlu-1030524759-1,864-0-0-3-K
CENGİZ-Çetiner-1030524760-0,779-0-0-3-E
BAŞAK-Özbey-1030524761-0,612-0-0-3-K
TOPRAK-Kunt-1030524762-3,653-0-0-3-E
EYŞAN-Ekici-1030524763-3,755-0-0-3-K
İBRAHİM-Ayverdi-1030524764-0,2-0-0-3-E
DAMLA-Tuğluk-1030524765-3,03-0-0-3-K
NERGİS-Samancı-1030524766-3,499-0-0-3-K
RESUL-Türkdoğan-1030524767-0,979-0-0-3-E
MELİKE-Kıraç -1030524768-1,544-0-0-3-K
TOPRAK-Keseroğlu-1030524769-1,99-0-0-3-E
GÖKHAN-Ekici-1030524770-1,465-0-0-3-E
SEYYİD-Özgörkey-1030524771-3,787-0-0-3-E
SULTAN-Mertoğlu-1030524772-2,913-0-0-3-K
CEYLAN-Tekelioğlu-1030524773-1,857-0-0-3-K
DEMET-Kılıççı-1030524774-3,138-0-0-3-K
ENİSE-Akal-1030524775-3,72-0-0-3-K
NESLİHAN-Pektemek-1030524776-2,414-0-0-3-K
UMUT-Tekelioğlu-1030524777-0,801-0-0-3-E
ELÇİN-Sözeri-1030524778-1,944-0-0-3-K
HANDAN-Baturalp-1030524779-2,683-0-0-3-K
YAHYA-Düşenkalkar-1030524780-0,038-0-0-3-E
MURAT-Tunaboylu-1030524781-0,032-0-0-3-E
BAŞARAN-Limoncuoğlu-1030524782-0,481-0-0-3-E
ADİLE-Eronat-1030524783-1,868-0-0-3-K
KEREM-Köybaşı-1030524784-3,063-0-0-3-E
CÜNEYT-Çağıran-1030524785-1,332-0-0-3-E
DOĞUKAN-Uluhan-1030524786-0,368-0-0-3-E
LEYLA-Kurutluoğlu-1030524787-3,917-0-0-3-K
SEMİH-Aybar-1030524788-0,783-0-0-3-E
KADRİYE-Küçükler-1030524789-3,235-0-0-3-K
GÖKHAN-Çamdalı-1030524790-3,886-0-0-3-E
RECEP-Körmükçü-1030524791-0,84-0-0-3-E
AYFER-Erbulak-1030524792-2,483-0-0-3-K
BAHADIR-Akan-1030524793-2,355-0-0-3-E
ASLI-Paksüt-1030524794-2,194-0-0-3-K
BEGÜM-Akay-1030524795-3,22-0-0-3-K
ERSİN-Alyanak-1030524796-0,899-0-0-3-E
KADİR-Avan-1030524797-0,693-0-0-3-E
BATUHAN-Akyüz-1030524798-3,092-0-0-3-E
HİLMİ-Kunt-1030524799-2,22-0-0-3-E
BAHADIR-Ağaoğlu-1030524800-1,477-0-0-3-E
İBRAHİM-Erez-1030524801-2,952-0-0-3-E
EYŞAN-Özgörkey-1030524802-0,65-0-0-3-K
HASAN-Ertürk-1030524803-2,806-0-0-3-E
ABDULLAH-Arıcan-1030524804-1,776-0-0-3-E
SEFA-Yeşilkaya-1030524805-1,552-0-0-3-E
FEYZA-Balcı-1030524806-3,952-0-0-3-K
HİKMET-Tokatlıoğlu-1030524807-3,449-0-0-3-E
SERDAR-Kocabıyık-1030524808-0,296-0-0-3-E
CÜNEYT-Akgül-1030524809-0,755-0-0-3-E
MİRAY-Erbay-1030524810-2,126-0-0-3-K
SEFA-Kavaklıoğlu-1030524811-1,269-0-0-3-E
EREN-Aclan-1030524812-3,376-0-0-3-E
HİKMET-Topaloğlu-1030524813-0,426-0-0-3-E
FAZİLET-Duygulu-1030524814-3,434-0-0-3-K
HABİBE-Öztonga-1030524815-0,199-0-0-3-K
ASLIHAN-Tekand-1030524816-0,419-0-0-3-K
NERGİS-Baturalp-1030524817-0,611-0-0-3-K
SEMA-Ekşioğlu-1030524818-0,672-0-0-3-K
FATMA-Özdoğan-1030524819-0,696-0-0-3-K
DERVİŞ-Özbey-1030524820-0,021-0-0-3-E
FAİK-Hakyemez-1030524821-1,804-0-0-3-E
HATİCE-Hamzaoğlu-1030524822-1,827-0-0-3-K
ESAT-Özdoğan-1030524823-2,547-0-0-3-E
GÖKHAN-Alpuğan-1030524824-1,87-0-0-3-E
GÜLBEN-Özdoğan-1030524825-0,279-0-0-3-K
ALİSA-Koçyiğit-1030524826-3,271-0-0-3-K
MAHMUT-Çatalbaş-1030524827-1,449-0-0-3-E
HAZİM-Kaya -1030524828-0,27-0-0-3-E
BAHADIR-Ilıcalı-1030524829-1,251-0-0-3-E
AYFER-Öztonga-1030524830-2,898-0-0-3-K
NAZİK-Uca-1030524831-3,708-0-0-3-K
İZZET-Polat-1030524832-2,511-0-0-3-E
HALDUN-Numanoğlu-1030524833-1,789-0-0-3-E
ERTUĞRUL-Bolatlı-1030524834-2,061-0-0-3-E
CAFE-Erginsoy-1030524835-1,55-0-0-3-E
NERGİS-Menemencioğlu-1030524836-2,866-0-0-3-K
FİKRET-Çamdalı-1030524837-1,909-0-0-3-E
AFŞIN-Paksüt-1030524838-1,1-0-0-3-E
DOĞUKAN-Körmükçü-1030524839-1,941-0-0-3-E
SEDA-Durmaz-1030524840-3,371-0-0-3-K
ERSİN-Kurutluoğlu-1030524841-2,451-0-0-3-E
DUYGU-Alnıaçık-1030524842-0,369-0-0-3-K
HALİL-Demirbaş-1030524843-0,772-0-0-3-E
NAZİK-Atakol-1030524844-2,821-0-0-3-K
YUNUS-Arıcan-1030524845-0,139-0-0-3-E
HATİCE-Kocabıyık-1030524846-3,464-0-0-3-K
BURAK-Ekşioğlu-1030524847-2,778-0-0-3-E
MEHMET-Erbay-1030524848-0,835-0-0-3-E
DOĞAN-Ayaydın-1030524849-1,311-0-0-3-E
HİLMİ-Ekici-1030524850-0,644-0-0-3-E
ALİME-Kasapoğlu-1030524851-3,615-0-0-3-K
AYŞEGÜL-Bolatlı-1030524852-1,446-0-0-3-K
EYLÜL-Öymen-1030524853-1,686-0-0-3-K
ERSİN-Gümüşpala-1030524854-3,328-0-0-3-E
METEHAN-Yıldızoğlu-1030524855-3,09-0-0-3-E
ÇETİN-Yılmazer-1030524856-0,926-0-0-3-E
GÜLDESTE-Berberoğlu-1030524857-1,626-0-0-3-K
SÜHEYLA-Ayverdi-1030524858-2,529-0-0-3-K
HİLAL-Karadaş-1030524859-0,046-0-0-3-K
ÇAĞRI-Akgül-1030524860-0,344-0-0-3-E
DİCLE-Koçoğlu-1030524861-3,031-0-0-3-K
CANAN-Uluhan-1030524862-2,375-0-0-3-K
YUNUS-Sarıoğlu-1030524863-0,179-0-0-3-E
GÜRBÜZ-Oraloğlu-1030524864-2,331-0-0-3-E
TUĞÇE-Ilıcalı-1030524865-3,084-0-0-3-K
DOĞAN-Keçeci-1030524866-1,786-0-0-3-E
HAKKI-Özbey-1030524867-0,042-0-0-3-E
ABDURRAHMAN-Durmaz-1030524868-3,55-0-0-3-E
HANDAN-Kasapoğlu-1030524869-1,622-0-0-3-K
HİLMİ-Toraman-1030524870-0,459-0-0-3-E
FURKAN-Numanoğlu-1030524871-2,967-0-0-3-E
ATAKAN-Paksüt-1030524872-2,226-0-0-3-E
FAZLI-Bakırcıoğlu-1030524873-0,948-0-0-3-E
EMRE-Baykam-1030524874-0,177-0-0-3-E
EFE-Sarıoğlu-1030524875-2,863-0-0-3-E
EYŞAN-Taşçı-1030524876-0,046-0-0-3-K
ESRA-Tekand-1030524877-3,941-0-0-3-K
DENİZ-Sinanoğlu-1030524878-0,313-0-0-3-E
YUNUS-Kunt-1030524879-3,394-0-0-3-E
ÇİLAY-Ilıcalı-1030524880-1,891-0-0-3-K
TAHSİN-Hakyemez-1030524881-0,597-0-0-3-E
EMRULLAH-Tüzün-1030524882-0,926-0-0-3-E
BURHAN-Akaydın-1030524883-3,421-0-0-3-E
MERT-Atakol-1030524884-1,352-0-0-3-E
MELEK-Arıcan-1030524885-1,138-0-0-3-K
KÜRŞAD-Ertepınar-1030524886-2,93-0-0-3-E
AYÇA-Çetin-1030524887-3,285-0-0-3-K
RABİA-Körmükçü-1030524888-2,61-0-0-3-K
SEFA-Çetiner-1030524889-0,68-0-0-3-E
BERAT-Sadıklar-1030524890-1,209-0-0-3-E
SEZER-Küçükler-1030524891-1,233-0-0-3-E
HALİME-Önür-1030524892-1,401-0-0-3-K
BİLGE-Yıldırım -1030524893-2,641-0-0-3-K
EYLÜL-Adıvar-1030524894-3,362-0-0-3-K
YILDIZ-Polat-1030524895-0,779-0-0-3-K
METEHAN-Duygulu-1030524896-1,487-0-0-3-E
HİLAL-Alnıaçık-1030524897-3,848-0-0-3-K
FATMA-Oraloğlu-1030524898-2,134-0-0-3-K
BÜLENT-Ekici-1030524899-0,872-0-0-3-E
CANSU-Adıvar-1030524900-3,872-0-0-3-K
KADİR-Tahincioğlu-1030524901-1,79-0-0-3-E
AFŞIN-Kaya -1030524902-2,359-0-0-3-E
TEVFİK-Beşerler-1030524903-0,903-0-0-3-E
BERRE-Erberk-1030524904-1,224-0-0-3-K
AYSU-Kahveci-1030524905-0,411-0-0-3-K
ÇETİN-Tuğluk-1030524906-0,912-0-0-3-E
FURKAN-Ağaoğlu-1030524907-3,05-0-0-3-E
ESRA-Demirbaş-1030524908-3,073-0-0-3-K
DAMLA-Bolatlı-1030524909-3,475-0-0-3-K
ŞULE-Aykaç-1030524910-3,618-0-0-3-K
KAAN-Alpuğan-1030524911-0,258-0-0-3-E
ÇINAR-Kılıççı-1030524912-2,687-0-0-3-E
DAMLA-Yıldırım -1030524913-2,347-0-0-3-K
SEZER-Akışık-1030524914-0,602-0-0-3-E
ŞEYDA-Barbarosoğlu-1030524915-2,439-0-0-3-K
EMİR-Hamzaoğlu-1030524916-0,285-0-0-3-E
VENHAR-Demirel-1030524917-0,311-0-0-3-K
AYÇA-Aybar-1030524918-2,701-0-0-3-K
YONCA-Aclan-1030524919-0,227-0-0-3-K
SIRRI-Türkdoğan-1030524920-0,551-0-0-3-E
DİLBERAYELA-Avan-1030524921-0,397-0-0-3-K
ÇAĞRI-Karadaş-1030524922-2,535-0-0-3-E
ŞEYDA-Berberoğlu-1030524923-3,552-0-0-3-K
ESEN-Düşenkalkar-1030524924-0,071-0-0-3-K
HİKMET-Ayverdi-1030524925-2,654-0-0-3-E
BARAN-Evliyaoğlu-1030524926-3,681-0-0-3-E
DİLAVER-Gönültaş-1030524927-1,887-0-0-3-E
VEYSEL-Akbulut-1030524928-0,499-0-0-3-E
AYŞE-Kahveci-1030524929-2,207-0-0-3-K
UTKU-Atakol-1030524930-0,623-0-0-3-E
DOĞAN-Akbulut-1030524931-2,284-0-0-3-E
AÇELYA-Abadan-1030524932-0,735-0-0-3-K
UTKU-Orbay-1030524933-0,616-0-0-3-E
SELÇUK-Düşenkalkar-1030524934-3,609-0-0-3-E
MİNE-Tuğlu-1030524935-2,014-0-0-3-K
NAZ-Ekşioğlu-1030524936-3,204-0-0-3-K
NEHİR-Solmaz-1030524937-1,967-0-0-3-K
BÜŞRA-Mayhoş-1030524938-1,556-0-0-3-K
TAHSİN-Arıcan-1030524939-2,399-0-0-3-E
DOĞAN-Kurutluoğlu-1030524940-2,434-0-0-3-E
SÜHEYLA-Nalbantoğlu-1030524941-2,38-0-0-3-K
HABİBE-Keçeci-1030524942-1,872-0-0-3-K
İREM-Menemencioğlu-1030524943-2,297-0-0-3-K
AYŞE-Duygulu-1030524944-0,543-0-0-3-K
AHU-Sarıoğlu-1030524945-0,046-0-0-3-K
PINAR-Erginsoy-1030524946-0,49-0-0-3-K
SEMİH-Polat-1030524947-3,267-0-0-3-E
DİLEK-Mayhoş-1030524948-3,861-0-0-3-K
CANSU-Erçetin-1030524949-1,005-0-0-3-K
EMİNE-Tüzün-1030524950-3,321-0-0-3-K
ALİME-Erçetin-1030524951-2,639-0-0-3-K
GÜRBÜZ-Limoncuoğlu-1030524952-0,038-0-0-3-E
HİLAL-Türkyılmaz-1030524953-3,072-0-0-3-K
KADRİYE-Karadaş-1030524954-1,452-0-0-3-K
ÖZKAN-Adıvar-1030524955-1,68-0-0-3-E
AKIN-Günday-1030524956-1,849-0-0-3-E
AYŞE-Polat-1030524957-2,086-0-0-3-K
AYŞE-Alpuğan-1030524958-3,453-0-0-3-K
MİHRİBAN-Akal-1030524959-0,105-0-0-3-K
FERİHA-Türkyılmaz-1030524960-1,039-0-0-3-K
KADRİYE-Özgörkey-1030524961-1,497-0-0-3-K
BÜLENT-Arıcan-1030524962-3,921-0-0-3-E
GÖKHAN-Tuğluk-1030524963-2,298-0-0-3-E
FURKAN-Günday-1030524964-3,391-0-0-3-E
NİHAL-Nalbantoğlu-1030524965-0,226-0-0-3-K
NURULLAH-Öymen-1030524966-3,04-0-0-3-E
FİKRET-Sinanoğlu-1030524967-3,576-0-0-3-E
TUĞÇE-Günday-1030524968-1,074-0-0-3-K
ERTAN-Sinanoğlu-1030524969-0,198-0-0-3-E
MUSTAFA-Ertepınar-1030524970-2,943-0-0-3-E
ÇİLAY-Akyürek-1030524971-1,165-0-0-3-K
İDİL-Karaduman-1030524972-1,297-0-0-3-K
YAHYA-Karaböcek-1030524973-0,133-0-0-3-E
SEMİHA-Kahveci-1030524974-3,74-0-0-3-K
ÖZGÜL-Alyanak-1030524975-3,481-0-0-3-K
SÜMEYYE-Tokatlıoğlu-1030524976-0,999-0-0-3-K
FATİH-Velioğlu-1030524977-0,797-0-0-3-E
FULYA-Sinanoğlu-1030524978-2,515-0-0-3-K
ÇAĞRI-Arslanoğlu-1030524979-2,678-0-0-3-E
SULTAN-Pektemek-1030524980-0,587-0-0-3-K
ELÇİN-Sezek-1030524981-3,011-0-0-3-K
GAYE-Avan-1030524982-0,52-0-0-3-K
EMRE-Tunçeri-1030524983-0,507-0-0-3-E
CEREN-Sepetçi-1030524984-2,596-0-0-3-K
PERİHAN-Babacan-1030524985-0,114-0-0-3-K
EMİR-Numanoğlu-1030524986-1,358-0-0-3-E
NESLİHAN-Uluhan-1030524987-0,995-0-0-3-K
AYSU-Tokgöz-1030524988-1,343-0-0-3-K
BURAK-Tahincioğlu-1030524989-0,236-0-0-3-E
FAİK-Erbulak-1030524990-2,622-0-0-3-E
EMRULLAH-Ertürk-1030524991-1,878-0-0-3-E
İHSAN-Öztonga-1030524992-2,08-0-0-3-E
ALP-Bademci-1030524993-3,104-0-0-3-E
TAHA-Koç-1030524994-1,141-0-0-3-E
ERKAN-Tanrıkulu-1030524995-1,548-0-0-3-E
FERHAN-Arıcan-1030524996-3,659-0-0-3-K
CAN-Toraman-1030524997-2,763-0-0-3-E
ESAT-Dağdaş-1030524998-1,245-0-0-3-E
EBRU-Karaböcek-1030524999-0,166-0-0-3-K
CİVAN-Adal-1030525000-0,457-0-0-2-E
SİNEM-Ekşioğlu-1030525001-1,202-0-0-2-K
TAYFUN-Barbarosoğlu-1030525002-2,261-0-0-2-E
KALENDER-Karabulut-1030525003-0,074-0-0-2-E
SİNAN-Tokatlıoğlu-1030525004-3,756-0-0-2-E
ÖZGÜR-Nalbantoğlu-1030525005-0,052-0-0-2-E
NAZİK-Yıldırım -1030525006-2,041-0-0-2-K
ONUR-Nalbantoğlu-1030525007-0,49-0-0-2-E
BARAN-Yeşilkaya-1030525008-1,898-0-0-2-E
EKREM-Polat-1030525009-1,6-0-0-2-E
YÜSRA-Çetiner-1030525010-3,928-0-0-2-K
YUNUS-Keçeci-1030525011-1,412-0-0-2-E
HACI-Alyanak-1030525012-2,669-0-0-2-E
BERKAN-Yeşilkaya-1030525013-0,905-0-0-2-E
BÜŞRA-Sinanoğlu-1030525014-2,982-0-0-2-K
EFEKAN-Karaer-1030525015-1,804-0-0-2-E
DERVİŞ-Özbey-1030525016-2,959-0-0-2-E
YUNUS-Bakırcıoğlu-1030525017-0,281-0-0-2-E
HALİL-Mertoğlu-1030525018-0,026-0-0-2-E
AKIN-Karaböcek-1030525019-1,77-0-0-2-E
HAYAT-Kunt-1030525020-0,63-0-0-2-K
NEŞE-Önür-1030525021-1,099-0-0-2-K
EYŞAN-Akay-1030525022-0,906-0-0-2-K
İDİL-Beşok-1030525023-0,938-0-0-2-K
GÖKHAN-Yıldırım -1030525024-1,184-0-0-2-E
HATİCE-Düşenkalkar-1030525025-3,917-0-0-2-K
TUNA-Balcı-1030525026-3,795-0-0-2-E
EREN-Biçer-1030525027-2,535-0-0-2-E
ÇINAR-Erdoğan-1030525028-1,497-0-0-2-E
CANTEKİN-Özgörkey-1030525029-3,113-0-0-2-E
SAİD-Biçer-1030525030-1,067-0-0-2-E
GİZEM-Eronat-1030525031-2,011-0-0-2-K
SERDAR-Orbay-1030525032-0,525-0-0-2-E
MEMDUH-Çörekçi-1030525033-1,215-0-0-2-E
İPEK-Hamzaoğlu-1030525034-1,804-0-0-2-K
BURHAN-Kunt-1030525035-2,775-0-0-2-E
ŞERİFE-Alnıaçık-1030525036-2,465-0-0-2-K
GÖKÇE-Akbulut-1030525037-0,899-0-0-2-K
KALENDER-Bolatlı-1030525038-1,903-0-0-2-E
CUMA-Atakol-1030525039-0,062-0-0-2-E
GÖKÇE-Ertürk-1030525040-0,926-0-0-2-K
RAMAZAN-Mayhoş-1030525041-3,027-0-0-2-E
VEHBİ-Sarıoğlu-1030525042-2,768-0-0-2-E
SERGEN-Aybar-1030525043-1,372-0-0-2-E
EMRULLAH-Balaban-1030525044-1,787-0-0-2-E
HANDAN-Atakol-1030525045-1,805-0-0-2-K
ESEN-Günday-1030525046-1,726-0-0-2-K
ALİ-Avan-1030525047-1,659-0-0-2-E
DEFNE-Kurutluoğlu-1030525048-1,468-0-0-2-K
DENİZ-Öymen-1030525049-0,765-0-0-2-E
ECE-Tanrıkulu-1030525050-1,089-0-0-2-K
YASEMİN-Çatalbaş-1030525051-3,771-0-0-2-K
CAFE-Tüzün-1030525052-0,452-0-0-2-E
TUĞÇE-Kumcuoğlu-1030525053-3,28-0-0-2-K
ALİ-Elçiboğa-1030525054-1,228-0-0-2-E
GÜLÇİN-Doğan -1030525055-0,082-0-0-2-K
GİZEM-Demirbaş-1030525056-1,9-0-0-2-K
AYFER-Akay-1030525057-2,781-0-0-2-K
FEYZA-Arıcan-1030525058-1,319-0-0-2-K
EFEKAN-Samancı-1030525059-1,624-0-0-2-E
GÜLBEN-Solmaz-1030525060-2,265-0-0-2-K
UTKU-Tokgöz-1030525061-3,411-0-0-2-E
MERT-Erkekli-1030525062-3,422-0-0-2-E
EMRULLAH-Mayhoş-1030525063-0,095-0-0-2-E
ŞEVVAL-Mayhoş-1030525064-1,862-0-0-2-K
ASLI-Kunt-1030525065-0,4-0-0-2-K
SİNEM-Çamdalı-1030525066-2,15-0-0-2-K
İBRAHİM-Özgörkey-1030525067-3,589-0-0-2-E
YELİZ-Adan-1030525068-0,544-0-0-2-K
GÜLDESTE-Hakyemez-1030525069-0,25-0-0-2-K
ŞULE-Tekand-1030525070-2,682-0-0-2-K
OKTAY-Abadan-1030525071-1,415-0-0-2-E
AHENK-Ilıcalı-1030525072-0,683-0-0-2-K
RÜMEYSA-Kutlay-1030525073-0,167-0-0-2-K
HABİBE-Keçeci-1030525074-2,793-0-0-2-K
FİKRET-Çapanoğlu-1030525075-3,992-0-0-2-E
FERDANE-Çamdalı-1030525076-1,872-0-0-2-K
MELEK-Hamzaoğlu-1030525077-3,956-0-0-2-K
SELÇUK-Kutlay-1030525078-2,9-0-0-2-E
CAFER-Kuzucu-1030525079-0,735-0-0-2-E
HAMZA-Pekkan-1030525080-3,234-0-0-2-E
DUYGU-Ozansoy-1030525081-2,639-0-0-2-K
ABDULLAH-Avan-1030525082-2,964-0-0-2-E
EBRU-Kunt-1030525083-2,394-0-0-2-K
MELİSA-Türkyılmaz-1030525084-3,33-0-0-2-K
HÜSAMEDDİN-Akar -1030525085-3,323-0-0-2-E
TEVFİK-Yıldırım -1030525086-1,704-0-0-2-E
SİNAN-Yıldırım -1030525087-3,525-0-0-2-E
GÜLBEN-Kahveci-1030525088-1,009-0-0-2-K
ÇİCEK-Adıvar-1030525089-1,968-0-0-2-K
ÇAĞLAR-Avan-1030525090-0,297-0-0-2-E
KADİR-Ilıcalı-1030525091-0,942-0-0-2-E
MELEK-Bakırcıoğlu-1030525092-3,965-0-0-2-K
FEYZA-Toraman-1030525093-0,9-0-0-2-K
TALHA-Taşçı-1030525094-0,433-0-0-2-E
CAFER-Kıraç -1030525095-0,82-0-0-2-E
FADİME-Doğan -1030525096-0,014-0-0-2-K
HATİCE-Biçer-1030525097-3,497-0-0-2-K
SENEM-Kocabıyık-1030525098-3,101-0-0-2-K
ALMİLA-Aykaç-1030525099-2,936-0-0-2-K
EMRE-Koç-1030525100-0,997-0-0-2-E
FERDA-Koç-1030525101-3,197-0-0-2-K
LEYLA-Körmükçü-1030525102-3,162-0-0-2-K
ALİ-Çamdalı-1030525103-2,27-0-0-2-E
SEZER-Tokatlıoğlu-1030525104-2,957-0-0-2-E
SULTAN-Demirbaş-1030525105-0,691-0-0-2-K
ÇAĞRI-Bademci-1030525106-0,295-0-0-2-E
ESRA-Eliçin-1030525107-3,219-0-0-2-K
TUĞRAN-Babaoğlu-1030525108-3,639-0-0-2-E
MELİKE-Körmükçü-1030525109-0,5-0-0-2-K
MECNUN-Gönültaş-1030525110-0,837-0-0-2-E
AYFER-Uluhan-1030525111-2,841-0-0-2-K
HAMZA-Ilıcalı-1030525112-2,033-0-0-2-E
BAYRAM-Koçyiğit-1030525113-0,786-0-0-2-E
ADİLE-Kutlay-1030525114-1,784-0-0-2-K
PELİN-Öztonga-1030525115-2,887-0-0-2-K
MELİKE-Ağaoğlu-1030525116-1,383-0-0-2-K
SULTAN-Pekkan-1030525117-0,464-0-0-2-K
SEDA-Dağlaroğlu-1030525118-3,303-0-0-2-K
SERGEN-Tazegül-1030525119-3,285-0-0-2-E
ŞEVVAL-Sezek-1030525120-1,918-0-0-2-K
HATİCE-Özdenak-1030525121-3,249-0-0-2-K
HALİME-Tokatlıoğlu-1030525122-1,147-0-0-2-K
HABİBE-Yılmazer-1030525123-1,066-0-0-2-K
AYFER-Dalkıran-1030525124-2,355-0-0-2-K
AYFER-Kılıççı-1030525125-1,149-0-0-2-K
HAZİM-Süleymanoğlu-1030525126-1,264-0-0-2-E
TUNA-Evliyaoğlu-1030525127-1,688-0-0-2-E
TAHSİN-Süleymanoğlu-1030525128-1,556-0-0-2-E
FİDAN-Sadıklar-1030525129-2,439-0-0-2-K
SEVGİ-Tokatlıoğlu-1030525130-3,82-0-0-2-K
SELÇUK-Öztonga-1030525131-2,663-0-0-2-E
PERİHAN-Nalbantoğlu-1030525132-2,574-0-0-2-K
NAZ-Koçyiğit-1030525133-0,744-0-0-2-K
ÇAĞRI-Okumuş-1030525134-0,264-0-0-2-E
ÖZGÜR-Çatalbaş-1030525135-2,897-0-0-2-E
CAFER-Keçeci-1030525136-2,059-0-0-2-E
BATUHAN-Tuğlu-1030525137-3,74-0-0-2-E
HİKMET-Demirbaş-1030525138-1,287-0-0-2-E
SÜMEYYE-Erkekli-1030525139-3,851-0-0-2-K
ENES-Kaya -1030525140-1,33-0-0-2-E
EMRE-Kumcuoğlu-1030525141-0,43-0-0-2-E
BAKİ-Çevik-1030525142-1,003-0-0-2-E
BÜŞRA-Özgörkey-1030525143-2,161-0-0-2-K
TUĞRAN-Akgül-1030525144-1,95-0-0-2-E
MURAT-Kunter-1030525145-2,569-0-0-2-E
YAHYA-Koç-1030525146-0,439-0-0-2-E
BERRE-Bolatlı-1030525147-3,455-0-0-2-K
BAŞARAN-Baykam-1030525148-0,31-0-0-2-E
MUSA-Ekici-1030525149-3,549-0-0-2-E
ERTAN-Ertepınar-1030525150-1,79-0-0-2-E
GONCA-Arslanoğlu-1030525151-0,53-0-0-2-K
İREM-Akay-1030525152-0,455-0-0-2-K
DİDEM-Dalkıran-1030525153-2,076-0-0-2-K
PERİHAN-Solmaz-1030525154-3,287-0-0-2-K
EMRULLAH-Ekici-1030525155-3,181-0-0-2-E
SELÇUK-Solmaz-1030525156-2,083-0-0-2-E
GÖKHAN-Arıcan-1030525157-3,762-0-0-2-E
BAKİ-Erbay-1030525158-0,189-0-0-2-E
İLYA-Elmastaşoğlu-1030525159-3,549-0-0-2-K
ILGIN-Kurutluoğlu-1030525160-2,331-0-0-2-K
MUHAMMED-Erkekli-1030525161-1,912-0-0-2-E
